geoid,name,B03002001,"B03002001, Error",B03002002,"B03002002, Error",B03002003,"B03002003, Error",B03002004,"B03002004, Error",B03002005,"B03002005, Error",B03002006,"B03002006, Error",B03002007,"B03002007, Error",B03002008,"B03002008, Error",B03002009,"B03002009, Error",B03002010,"B03002010, Error",B03002011,"B03002011, Error",B03002012,"B03002012, Error",B03002013,"B03002013, Error",B03002014,"B03002014, Error",B03002015,"B03002015, Error",B03002016,"B03002016, Error",B03002017,"B03002017, Error",B03002018,"B03002018, Error",B03002019,"B03002019, Error",B03002020,"B03002020, Error",B03002021,"B03002021, Error"
14000US08005005636,"Census Tract 56.36, Arapahoe, CO",1714,236,1632,239,1563,234,0,12,11,16,35,29,0,12,0,12,23,29,19,28,4,6,82,74,32,40,0,12,0,12,0,12,0,12,4,6,46,64,0,12,46,64
14000US08005005800,"Census Tract 58, Arapahoe, CO",2794,447,2572,427,2479,442,0,12,17,25,39,35,0,12,0,12,37,36,16,25,21,26,222,114,150,93,0,12,0,12,0,12,0,12,22,23,50,49,24,26,26,41
14000US08005005951,"Census Tract 59.51, Arapahoe, CO",4686,573,4301,499,4022,448,145,146,0,12,37,43,0,12,21,35,76,78,0,12,76,78,385,238,308,220,0,12,13,22,0,12,0,12,64,65,0,12,0,12,0,12
14000US08005005952,"Census Tract 59.52, Arapahoe, CO",3917,446,3378,411,3132,421,71,58,0,12,42,32,0,12,14,23,119,89,0,12,119,89,539,247,282,180,24,38,30,45,0,12,0,12,82,95,121,93,88,79,33,43
14000US08005006000,"Census Tract 60, Arapahoe, CO",2674,344,2359,292,2137,285,63,55,50,61,0,12,0,12,0,12,109,72,24,37,85,65,315,165,166,100,0,12,25,42,0,12,0,12,25,32,99,126,87,122,12,19
14000US08005006100,"Census Tract 61, Arapahoe, CO",3497,526,3009,491,2738,515,173,171,0,12,18,21,0,12,0,12,80,61,0,12,80,61,488,230,257,155,0,12,34,32,0,12,0,12,90,67,107,102,107,102,0,12
14000US08005006200,"Census Tract 62, Arapahoe, CO",3591,493,2596,339,2380,338,82,70,0,12,35,30,0,12,0,12,99,82,0,12,99,82,995,590,621,379,0,12,0,12,0,12,0,12,76,74,298,386,283,385,15,26
14000US08005006300,"Census Tract 63, Arapahoe, CO",2673,361,2321,336,2063,318,19,29,35,44,9,14,0,12,0,12,195,134,0,12,195,134,352,193,271,167,0,12,0,12,18,28,0,12,8,15,55,57,55,57,0,12
14000US08005006400,"Census Tract 64, Arapahoe, CO",3154,448,2304,328,2159,301,94,153,0,12,32,34,0,12,0,12,19,22,12,18,7,12,850,359,280,109,0,12,0,12,0,12,0,12,446,335,124,172,124,172,0,12
14000US08005006501,"Census Tract 65.01, Arapahoe, CO",2282,370,2117,364,1890,313,71,64,0,12,85,62,0,12,0,12,71,78,0,12,71,78,165,115,70,64,0,12,10,17,0,12,0,12,56,56,29,44,29,44,0,12
14000US08005006502,"Census Tract 65.02, Arapahoe, CO",3370,389,2970,401,2724,347,32,48,0,12,0,12,18,27,0,12,196,153,26,33,170,148,400,192,283,165,0,12,12,20,11,18,0,12,75,96,19,21,10,15,9,15
14000US08005006601,"Census Tract 66.01, Arapahoe, CO",5627,771,4044,699,3600,675,297,239,0,17,90,120,0,17,0,17,57,69,0,17,57,69,1583,558,1061,420,0,17,0,17,0,17,0,17,471,351,51,59,51,59,0,17
14000US08005006603,"Census Tract 66.03, Arapahoe, CO",2818,223,2430,274,2194,252,0,12,0,12,116,75,0,12,0,12,120,95,13,18,107,95,388,169,300,160,13,22,0,12,13,20,0,12,47,59,15,24,15,24,0,12
14000US08005006604,"Census Tract 66.04, Arapahoe, CO",4385,736,3776,602,3426,576,133,176,11,18,104,64,0,12,26,40,76,55,0,12,76,55,609,266,467,242,0,12,0,12,10,16,0,12,92,117,40,31,16,23,24,21
14000US08005006704,"Census Tract 67.04, Arapahoe, CO",4542,243,4328,263,4193,263,0,12,27,43,81,93,0,12,0,12,27,34,0,12,27,34,214,145,122,110,0,12,0,12,0,12,0,12,0,12,92,86,73,80,19,29
14000US08005006705,"Census Tract 67.05, Arapahoe, CO",2138,243,1965,201,1895,199,0,12,0,12,30,36,0,12,0,12,40,40,17,24,23,33,173,239,173,239,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US08005006706,"Census Tract 67.06, Arapahoe, CO",5774,642,5303,647,4425,606,7,12,0,17,586,330,0,17,139,171,146,112,51,71,95,87,471,180,242,122,0,17,0,17,0,17,0,17,204,162,25,38,0,17,25,38
14000US08005006707,"Census Tract 67.07, Arapahoe, CO",5058,387,4578,391,3801,352,142,148,0,17,281,158,286,182,8,17,60,57,0,17,60,57,480,191,310,150,5,9,25,30,0,17,0,17,0,17,140,152,109,145,31,46
14000US08005006708,"Census Tract 67.08, Arapahoe, CO",5073,558,4853,558,4122,434,64,96,0,17,272,129,0,17,178,258,217,106,25,38,192,97,220,139,204,136,0,17,0,17,0,17,0,17,0,17,16,25,0,17,16,25
14000US08005006709,"Census Tract 67.09, Arapahoe, CO",5243,687,4934,657,4294,594,36,42,106,120,388,302,0,17,0,17,110,95,67,84,43,42,309,212,136,122,11,19,0,17,0,17,0,17,53,54,109,150,0,17,109,150
14000US08005006711,"Census Tract 67.11, Arapahoe, CO",4282,686,4028,675,3722,683,19,27,29,35,156,127,0,12,0,12,102,74,0,12,102,74,254,184,119,97,0,12,0,12,0,12,0,12,116,156,19,25,19,25,0,12
14000US08005006712,"Census Tract 67.12, Arapahoe, CO",1202,237,1199,237,1128,241,0,12,0,12,64,42,0,12,0,12,7,10,0,12,7,10,3,7,3,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US08005006713,"Census Tract 67.13, Arapahoe, CO",1795,264,1684,266,1088,216,56,45,16,26,437,173,27,33,4,8,56,44,9,14,47,40,111,51,75,43,0,12,0,12,0,12,0,12,28,22,8,11,8,11,0,12
14000US08005006808,"Census Tract 68.08, Arapahoe, CO",5530,521,5357,511,4624,421,11,25,5,8,345,156,0,17,0,17,372,282,0,17,372,282,173,112,173,112,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
14000US08005006815,"Census Tract 68.15, Arapahoe, CO",4810,555,4130,506,2879,358,167,145,65,98,533,256,0,12,10,16,476,350,76,79,400,343,680,250,307,165,17,22,0,12,23,33,0,12,182,216,151,197,151,197,0,12
14000US08005006854,"Census Tract 68.54, Arapahoe, CO",2903,288,2528,312,1599,306,229,155,0,12,596,240,34,51,0,12,70,52,0,12,70,52,375,184,258,157,10,16,8,14,0,12,0,12,24,37,75,75,19,30,56,68
14000US08005006857,"Census Tract 68.57, Arapahoe, CO",2134,244,2038,239,1680,219,17,20,6,9,212,110,0,12,28,34,95,55,5,8,90,54,96,53,39,30,0,12,7,12,0,12,0,12,20,29,30,24,19,19,11,13
14000US08005007101,"Census Tract 71.01, Arapahoe, CO",6005,882,4711,544,4486,540,58,62,71,48,23,15,0,17,0,17,73,39,10,15,63,37,1294,633,505,277,10,14,50,70,0,17,0,17,264,233,465,487,436,488,29,39
14000US08005007103,"Census Tract 71.03, Arapahoe, CO",1617,220,1447,227,1391,221,6,9,3,5,0,12,0,12,0,12,47,39,16,22,31,30,170,107,53,50,0,12,14,16,0,12,0,12,60,46,43,48,36,46,7,14
14000US08005007106,"Census Tract 71.06, Arapahoe, CO",6513,1083,6006,1090,4564,1067,595,167,13,21,399,135,46,47,0,17,389,205,48,62,341,185,507,185,324,182,0,17,0,17,0,17,0,17,112,100,71,96,11,18,60,94
14000US08005007201,"Census Tract 72.01, Arapahoe, CO",3752,549,1974,362,1125,324,404,176,24,33,308,254,0,12,0,12,113,99,0,12,113,99,1778,494,923,430,18,29,21,27,0,12,0,12,611,300,205,209,129,172,76,119
14000US08005007202,"Census Tract 72.02, Arapahoe, CO",4525,940,2132,645,1098,244,600,636,86,80,212,170,0,12,0,12,136,97,9,14,127,96,2393,703,1248,439,35,54,12,20,0,12,0,12,691,378,407,428,344,426,63,64
14000US08005007301,"Census Tract 73.01, Arapahoe, CO",2523,349,1720,337,649,142,558,235,19,30,348,197,42,93,0,12,104,69,0,12,104,69,803,252,349,159,14,23,0,12,0,12,0,12,353,195,87,83,27,31,60,79
14000US08005007302,"Census Tract 73.02, Arapahoe, CO",5260,749,2062,385,608,168,973,341,124,136,172,134,0,17,0,17,185,145,4,7,181,145,3198,727,1457,565,27,40,134,183,0,17,0,17,1305,409,275,380,267,380,8,13
14000US08005007400,"Census Tract 74, Arapahoe, CO",5362,658,1861,325,1196,182,407,130,0,17,134,168,5,10,0,17,119,87,7,13,112,86,3501,660,1434,515,39,43,13,20,0,17,7,10,1750,598,258,264,163,204,95,87
14000US08005007500,"Census Tract 75, Arapahoe, CO",2626,436,1089,170,800,141,146,80,0,12,121,90,0,12,0,12,22,29,0,12,22,29,1537,418,695,293,32,50,15,24,0,12,0,12,579,306,216,176,50,53,166,172
14000US08005007600,"Census Tract 76, Arapahoe, CO",3578,597,1910,418,881,231,662,317,0,12,285,153,66,95,0,12,16,17,8,11,8,12,1668,466,694,237,27,45,186,234,0,12,0,12,452,278,309,313,309,313,0,12
14000US08005007702,"Census Tract 77.02, Arapahoe, CO",3832,414,2132,309,1202,200,655,201,30,48,151,128,28,47,0,12,66,61,13,21,53,61,1700,390,979,271,32,53,128,132,0,12,0,12,503,338,58,48,58,48,0,12
14000US08005007703,"Census Tract 77.03, Arapahoe, CO",5241,1000,3568,889,1586,543,1677,587,28,42,36,49,15,22,0,17,226,154,0,17,226,154,1673,561,1192,596,0,17,0,17,0,17,0,17,468,208,13,17,13,17,0,17
14000US08005007704,"Census Tract 77.04, Arapahoe, CO",5527,735,3566,605,1250,297,2026,581,18,27,44,58,38,81,0,17,190,135,0,17,190,135,1961,496,410,238,68,100,157,245,0,17,0,17,944,395,382,288,314,274,68,80
14000US08005015100,"Census Tract 151, Arapahoe, CO",2815,353,2531,258,2453,264,20,33,0,12,46,38,0,12,0,12,12,17,0,12,12,17,284,211,78,80,0,12,0,12,0,12,0,12,30,41,176,159,134,147,42,51
14000US08005080000,"Census Tract 800, Arapahoe, CO",4249,595,3136,563,1480,418,1408,552,0,12,168,142,0,12,20,32,60,54,19,30,41,46,1113,355,735,377,0,12,0,12,0,12,0,12,378,236,0,12,0,12,0,12
14000US08005080100,"Census Tract 801, Arapahoe, CO",4168,660,2962,455,1569,302,1178,421,0,12,147,118,0,12,0,12,68,81,0,12,68,81,1206,519,609,487,12,19,25,35,0,12,0,12,281,225,279,211,221,205,58,63
14000US08005080200,"Census Tract 802, Arapahoe, CO",6742,731,5486,696,2955,346,1256,235,0,17,987,530,0,17,0,17,288,166,0,17,288,166,1256,384,715,326,0,17,0,17,0,17,0,17,416,237,125,146,125,146,0,17
14000US08005080300,"Census Tract 803, Arapahoe, CO",6001,808,5745,823,3886,701,937,246,0,17,648,414,0,17,9,15,265,157,0,17,265,157,256,227,117,126,24,41,0,17,0,17,0,17,115,188,0,17,0,17,0,17
14000US08005080400,"Census Tract 804, Arapahoe, CO",4957,560,4356,429,2811,349,879,256,19,21,308,222,0,12,33,51,306,238,0,12,306,238,601,392,129,61,12,20,6,9,0,12,0,12,330,390,124,80,27,29,97,73
14000US08005080500,"Census Tract 805, Arapahoe, CO",3717,597,3199,300,2133,315,734,194,47,57,224,151,0,12,0,12,61,45,9,16,52,44,518,519,482,518,0,12,7,11,0,12,0,12,19,21,10,16,10,16,0,12
14000US08005080600,"Census Tract 806, Arapahoe, CO",3510,656,2315,340,1677,325,495,139,0,12,85,66,0,12,0,12,58,42,0,12,58,42,1195,628,591,254,280,451,0,12,0,12,0,12,55,43,269,361,269,361,0,12
14000US08005080700,"Census Tract 807, Arapahoe, CO",5878,865,3432,764,1800,381,1331,654,17,23,242,204,0,17,0,17,42,37,0,17,42,37,2446,644,1553,570,161,196,250,284,0,17,0,17,393,336,89,68,38,52,51,62
14000US08005080800,"Census Tract 808, Arapahoe, CO",3641,448,2076,396,753,192,573,185,88,71,392,276,23,35,60,41,187,139,0,12,187,139,1565,466,536,305,25,38,46,63,0,12,0,12,878,474,80,99,80,99,0,12
14000US08005080900,"Census Tract 809, Arapahoe, CO",4961,915,2339,409,1359,316,731,359,0,12,128,205,0,12,0,12,121,88,0,12,121,88,2622,825,1305,640,67,89,31,41,0,12,4,9,793,570,422,514,305,411,117,115
14000US08005081200,"Census Tract 812, Arapahoe, CO",5188,851,3204,439,1229,225,1387,421,11,13,390,259,54,62,0,17,133,81,0,17,133,81,1984,761,600,362,22,36,0,17,0,17,0,17,540,381,822,725,627,672,195,209
14000US08005081300,"Census Tract 813, Arapahoe, CO",3066,493,1781,274,1064,180,416,200,0,12,83,54,0,12,0,12,218,152,0,12,218,152,1285,443,751,220,0,12,16,27,0,12,0,12,467,414,51,42,51,42,0,12
14000US08005081400,"Census Tract 814, Arapahoe, CO",4255,521,3672,522,2383,353,442,136,10,16,762,522,14,23,0,12,61,49,0,12,61,49,583,133,442,93,33,48,0,12,7,10,0,12,66,60,35,43,35,43,0,12
14000US08005081500,"Census Tract 815, Arapahoe, CO",2915,274,2858,273,2690,273,66,64,17,27,45,54,0,12,0,12,40,40,0,12,40,40,57,81,56,81,0,12,0,12,0,12,0,12,1,2,0,12,0,12,0,12
14000US08005081600,"Census Tract 816, Arapahoe, CO",5184,822,4069,596,2976,379,519,175,32,45,186,139,20,29,21,32,315,294,191,288,124,86,1115,433,707,302,64,69,22,33,0,17,0,17,149,123,173,238,173,238,0,17
14000US08005081700,"Census Tract 817, Arapahoe, CO",2964,300,2859,303,2354,306,82,65,0,12,222,129,0,12,9,16,192,103,4,7,188,103,105,63,91,60,0,12,0,12,2,4,0,12,12,14,0,12,0,12,0,12
14000US08005081800,"Census Tract 818, Arapahoe, CO",5419,682,2246,504,1265,420,760,307,0,17,88,85,0,17,24,41,109,83,0,17,109,83,3173,675,1916,537,116,120,0,17,16,23,0,17,964,477,161,251,161,251,0,17
14000US08005081900,"Census Tract 819, Arapahoe, CO",6768,1153,4391,1096,1883,720,1542,607,31,33,919,699,0,17,0,17,16,37,0,17,16,37,2377,735,1224,647,0,17,19,31,0,17,0,17,914,539,220,230,104,151,116,177
14000US08005082000,"Census Tract 820, Arapahoe, CO",4984,826,3170,764,1159,268,1543,619,20,30,140,110,242,252,0,12,66,65,0,12,66,65,1814,590,768,366,0,12,11,18,151,235,0,12,690,396,194,138,173,124,21,24
14000US08005082100,"Census Tract 821, Arapahoe, CO",7071,1050,5090,893,2516,630,1553,771,0,17,550,395,29,44,0,17,442,307,16,25,426,304,1981,672,1173,558,19,56,34,57,0,17,0,17,718,454,37,61,37,61,0,17
14000US08005082200,"Census Tract 822, Arapahoe, CO",6605,1074,4870,994,3354,1016,1277,563,0,17,185,212,0,17,0,17,54,74,0,17,54,74,1735,503,429,319,0,17,0,17,0,17,0,17,1143,460,163,202,52,88,111,178
14000US08005082300,"Census Tract 823, Arapahoe, CO",4474,904,2404,524,1442,378,320,221,23,26,448,303,0,12,33,48,138,115,62,59,76,64,2070,992,1076,334,0,12,8,16,0,12,0,12,261,353,725,881,725,881,0,12
14000US08005082400,"Census Tract 824, Arapahoe, CO",4462,879,2253,496,1508,385,396,272,0,12,254,297,0,12,7,13,88,66,0,12,88,66,2209,795,1025,577,34,46,4,7,0,12,0,12,759,473,387,554,387,554,0,12
14000US08005082500,"Census Tract 825, Arapahoe, CO",2374,294,2090,318,1812,337,134,91,10,15,106,94,0,12,0,12,28,32,0,12,28,32,284,127,236,125,0,12,5,9,0,12,0,12,39,28,4,8,4,8,0,12
14000US08005082600,"Census Tract 826, Arapahoe, CO",5421,897,4164,785,2224,456,1269,698,37,53,208,190,0,17,134,198,292,174,0,17,292,174,1257,610,186,146,72,117,12,22,0,17,0,17,899,591,88,115,73,111,15,27
14000US08005082700,"Census Tract 827, Arapahoe, CO",3653,484,2545,370,1609,332,675,378,0,12,261,226,0,12,0,12,0,12,0,12,0,12,1108,353,258,212,0,12,0,12,0,12,14,22,567,324,269,217,238,214,31,36
14000US08005082800,"Census Tract 828, Arapahoe, CO",5379,1046,3903,502,2458,433,884,215,9,15,229,144,189,162,0,17,134,87,0,17,134,87,1476,649,616,251,9,14,0,17,10,16,0,17,371,230,470,604,408,602,62,71
14000US08005082900,"Census Tract 829, Arapahoe, CO",5099,727,4210,701,2461,424,741,334,0,17,598,439,0,17,25,37,385,184,0,17,385,184,889,332,286,178,0,17,48,77,0,17,0,17,339,260,216,149,162,145,54,51
14000US08005083000,"Census Tract 830, Arapahoe, CO",3773,541,2922,362,1585,203,632,253,0,12,571,141,0,12,34,50,100,100,0,12,100,100,851,341,477,180,0,12,2,4,11,20,0,12,211,217,150,180,150,180,0,12
14000US08005083100,"Census Tract 831, Arapahoe, CO",7254,843,5674,861,2783,545,1447,615,10,18,1166,369,0,17,0,17,268,136,49,76,219,112,1580,398,819,423,0,17,0,17,49,72,0,17,339,267,373,246,289,243,84,89
14000US08005083300,"Census Tract 833, Arapahoe, CO",4588,469,3792,418,3012,398,525,246,0,12,147,87,0,12,0,12,108,60,5,9,103,59,796,243,389,182,99,121,13,22,0,12,0,12,83,81,212,209,175,199,37,58
14000US08005083400,"Census Tract 834, Arapahoe, CO",7067,1057,5921,1093,3717,591,1384,842,50,54,528,194,0,17,0,17,242,128,0,17,242,128,1146,271,843,331,0,17,0,17,0,17,0,17,161,164,142,153,65,95,77,121
14000US08005083500,"Census Tract 835, Arapahoe, CO",6562,842,5029,848,2518,485,1712,678,11,16,258,172,0,17,101,135,429,249,56,81,373,247,1533,553,881,447,0,17,17,30,0,17,0,17,498,332,137,125,137,125,0,17
14000US08005083600,"Census Tract 836, Arapahoe, CO",3866,543,2949,412,2085,337,606,291,0,12,187,115,0,12,0,12,71,54,0,12,71,54,917,404,462,295,18,27,0,12,0,12,0,12,329,174,108,90,75,71,33,49
14000US08005083700,"Census Tract 837, Arapahoe, CO",3883,528,3548,548,2541,466,417,282,13,22,494,263,5,12,0,12,78,59,6,10,72,56,335,190,258,170,25,38,0,12,12,17,0,12,0,12,40,52,16,26,24,28
14000US08005083800,"Census Tract 838, Arapahoe, CO",2974,502,2583,491,1925,448,481,210,2,3,42,41,0,12,0,12,133,120,0,12,133,120,391,188,186,130,10,16,0,12,0,12,0,12,195,165,0,12,0,12,0,12
14000US08005083900,"Census Tract 839, Arapahoe, CO",3105,401,2659,340,2157,450,50,44,0,12,432,357,0,12,0,12,20,31,0,12,20,31,446,242,140,83,0,12,0,12,0,12,0,12,191,189,115,126,102,124,13,21
14000US08005084000,"Census Tract 840, Arapahoe, CO",2836,399,2233,332,1913,322,43,43,47,60,69,46,0,12,0,12,161,115,0,12,161,115,603,222,409,220,32,47,0,12,0,12,0,12,75,70,87,80,42,39,45,71
14000US08005084100,"Census Tract 841, Arapahoe, CO",4179,434,3556,461,2304,252,323,204,0,12,598,368,0,12,0,12,331,197,0,12,331,197,623,178,152,116,0,12,25,36,0,12,0,12,325,106,121,103,20,21,101,101
14000US08005084200,"Census Tract 842, Arapahoe, CO",4076,594,2604,261,2060,237,350,130,0,12,75,62,0,12,0,12,119,105,0,12,119,105,1472,576,759,416,84,100,51,49,7,11,0,12,137,104,434,360,133,143,301,295
14000US08005084300,"Census Tract 843, Arapahoe, CO",3954,602,3281,608,2599,624,311,115,0,12,185,159,0,12,0,12,186,129,7,10,179,129,673,191,408,146,0,12,7,10,34,52,0,12,73,63,151,146,113,135,38,43
14000US08005084400,"Census Tract 844, Arapahoe, CO",3395,542,2328,330,1524,285,398,280,0,12,121,130,0,12,0,12,285,148,0,12,285,148,1067,464,467,201,0,12,0,12,0,12,0,12,433,366,167,139,107,114,60,52
14000US08005084500,"Census Tract 845, Arapahoe, CO",2796,464,2459,494,2074,475,231,157,0,12,28,25,0,12,0,12,126,108,0,12,126,108,337,171,140,84,0,12,27,40,0,12,0,12,122,137,48,43,48,43,0,12
14000US08005084600,"Census Tract 846, Arapahoe, CO",5505,520,4501,533,3475,495,322,156,23,34,356,251,0,17,0,17,325,163,0,17,325,163,1004,242,341,176,56,56,146,185,32,42,0,17,136,81,293,200,157,152,136,154
14000US08005084700,"Census Tract 847, Arapahoe, CO",4415,486,3661,456,3114,400,253,194,0,12,118,77,0,12,15,23,161,132,0,12,161,132,754,256,321,179,0,12,0,12,0,12,0,12,365,269,68,58,55,62,13,20
14000US08005084800,"Census Tract 848, Arapahoe, CO",3578,555,3100,494,2396,473,248,238,20,33,336,209,0,12,0,12,100,77,61,62,39,43,478,298,433,288,0,12,14,21,0,12,0,12,31,44,0,12,0,12,0,12
14000US08005084900,"Census Tract 849, Arapahoe, CO",3352,377,3041,377,2623,344,60,64,0,12,212,163,0,12,0,12,146,108,8,13,138,103,311,197,234,185,7,12,0,12,0,12,0,12,12,19,58,68,58,68,0,12
14000US08005085000,"Census Tract 850, Arapahoe, CO",2517,307,2338,321,1835,314,54,52,0,12,362,150,0,12,19,24,68,46,0,12,68,46,179,109,80,69,0,12,0,12,0,12,0,12,25,26,74,77,57,74,17,23
14000US08005085100,"Census Tract 851, Arapahoe, CO",6586,747,5931,721,3886,411,496,200,16,20,1121,270,0,17,0,17,412,414,279,407,133,84,655,181,464,149,15,22,0,17,0,17,0,17,96,97,80,103,80,103,0,17
14000US08005085200,"Census Tract 852, Arapahoe, CO",3204,370,3082,377,2529,371,192,181,0,12,307,140,0,12,0,12,54,40,0,12,54,40,122,69,93,63,0,12,0,12,0,12,0,12,14,23,15,20,15,20,0,12
14000US08005085300,"Census Tract 853, Arapahoe, CO",2457,278,2168,260,1606,255,155,106,0,12,341,167,0,12,0,12,66,51,0,12,66,51,289,146,210,135,10,14,0,12,5,7,0,12,5,8,59,41,9,10,50,38
14000US08005085400,"Census Tract 854, Arapahoe, CO",5129,972,4441,967,3115,1057,366,215,0,17,495,256,8,18,152,199,305,119,0,17,305,119,688,339,371,263,0,17,6,10,0,17,0,17,293,264,18,21,5,7,13,20
14000US08005085500,"Census Tract 855, Arapahoe, CO",5584,498,5056,501,4626,509,95,58,0,17,276,81,9,16,0,17,50,41,20,31,30,27,528,110,452,117,0,17,0,17,0,17,0,17,39,28,37,33,16,28,21,39
14000US08005085600,"Census Tract 856, Arapahoe, CO",3454,459,3205,461,2456,440,168,155,5,8,340,157,0,12,6,9,230,125,0,12,230,125,249,93,129,65,0,12,0,12,0,12,0,12,45,56,75,56,0,12,75,56
14000US08005085700,"Census Tract 857, Arapahoe, CO",4816,916,3855,843,2895,759,558,549,0,12,199,134,0,12,0,12,203,148,0,12,203,148,961,334,647,238,16,23,6,10,0,12,0,12,37,49,255,222,240,216,15,17
14000US08005085800,"Census Tract 858, Arapahoe, CO",1755,219,1538,190,1317,196,129,113,0,12,69,86,0,12,0,12,23,20,0,12,23,20,217,100,93,76,10,16,0,12,0,12,0,12,57,59,57,65,41,58,16,23
14000US08005085900,"Census Tract 859, Arapahoe, CO",6796,684,6116,687,3754,400,845,246,36,58,946,271,0,17,63,105,472,292,168,223,304,181,680,270,412,183,49,74,0,17,0,17,0,17,132,187,87,72,48,52,39,51
14000US08005086100,"Census Tract 861, Arapahoe, CO",4708,554,3986,497,3056,473,364,104,11,18,370,167,0,12,0,12,185,119,0,12,185,119,722,323,386,149,0,12,0,12,0,12,0,12,144,184,192,245,160,236,32,52
14000US08005086200,"Census Tract 862, Arapahoe, CO",6705,667,5787,675,4922,692,392,194,77,90,325,151,0,17,0,17,71,48,0,17,71,48,918,196,588,170,0,17,0,17,0,17,0,17,219,130,111,95,87,89,24,30
14000US08005086300,"Census Tract 863, Arapahoe, CO",4633,530,3889,496,2938,465,162,79,0,12,602,216,0,12,0,12,187,176,0,12,187,176,744,336,222,107,30,43,18,26,0,12,0,12,184,170,290,260,269,259,21,24
14000US08005086400,"Census Tract 864, Arapahoe, CO",1967,248,1906,261,1799,252,46,39,0,12,39,51,5,9,0,12,17,21,0,12,17,21,61,59,52,56,0,12,0,12,0,12,0,12,0,12,9,15,9,15,0,12
14000US08005086500,"Census Tract 865, Arapahoe, CO",5178,618,4835,593,3535,618,493,231,16,17,523,258,55,96,33,54,180,118,44,73,136,82,343,178,229,139,9,16,10,15,0,17,0,17,0,17,95,96,95,96,0,17
14000US08005086600,"Census Tract 866, Arapahoe, CO",6045,627,5618,641,4696,553,409,269,12,18,403,283,41,70,0,17,57,46,27,37,30,31,427,220,248,193,0,17,0,17,0,17,0,17,147,95,32,56,0,17,32,56
14000US08005086700,"Census Tract 867, Arapahoe, CO",6120,804,5772,806,4806,764,284,174,0,17,513,126,0,17,18,27,151,121,8,13,143,120,348,79,212,73,37,56,0,17,0,17,0,17,42,39,57,65,31,49,26,41
14000US08005086900,"Census Tract 869, Arapahoe, CO",3069,480,2468,460,1095,308,792,289,87,129,301,220,0,12,0,12,193,119,11,15,182,117,601,286,382,269,8,14,26,29,0,12,0,12,134,136,51,69,26,39,25,51
14000US08005087000,"Census Tract 870, Arapahoe, CO",5161,897,4372,877,1615,321,1686,765,12,18,472,310,0,17,0,17,587,397,57,89,530,399,789,357,418,248,0,17,0,17,0,17,0,17,279,286,92,121,81,120,11,23
14000US08005087100,"Census Tract 871, Arapahoe, CO",2674,333,2075,354,1130,228,539,318,0,12,276,156,0,12,0,12,130,86,10,17,120,83,599,221,220,134,17,27,0,12,17,26,0,12,274,194,71,84,71,84,0,12
14000US08005087200,"Census Tract 872, Arapahoe, CO",3907,748,3309,687,2217,593,653,308,0,12,164,186,0,12,43,50,232,215,11,18,221,215,598,287,319,161,0,12,0,12,3,18,0,12,123,115,153,154,153,154,0,12
14000US08007940400,"Census Tract 9404, Archuleta, CO",1518,313,1136,218,955,182,7,11,60,64,59,47,0,12,0,12,55,41,0,12,55,41,382,189,80,65,0,12,10,14,0,12,0,12,190,103,102,108,102,108,0,12
14000US08007974300,"Census Tract 9743, Archuleta, CO",3631,497,3037,448,2767,415,58,69,57,67,65,61,18,31,12,15,60,77,8,16,52,74,594,187,156,77,0,12,0,12,0,12,0,12,435,171,3,6,3,6,0,12
14000US08007974400,"Census Tract 9744, Archuleta, CO",2599,350,2060,304,1976,298,0,12,45,45,0,12,0,12,14,22,25,28,10,11,15,26,539,191,34,33,42,60,106,151,0,12,0,12,357,149,0,12,0,12,0,12
14000US08009964600,"Census Tract 9646, Baca, CO",1610,140,1409,111,1335,112,0,12,41,28,0,12,0,12,0,12,33,35,7,11,26,33,201,79,146,68,0,12,0,12,0,12,0,12,18,15,37,37,1,2,36,37
14000US08009964700,"Census Tract 9647, Baca, CO",1960,140,1757,111,1670,112,33,36,30,28,0,12,2,5,0,12,22,22,0,12,22,22,203,79,136,61,0,12,0,12,0,12,0,12,58,53,9,11,9,11,0,12
14000US08013012101,"Census Tract 121.01, Boulder, CO",4929,637,4778,628,4578,637,24,31,2,4,89,59,0,12,0,12,85,78,0,12,85,78,151,109,136,114,0,12,0,12,0,12,0,12,15,24,0,12,0,12,0,12
14000US08013012103,"Census Tract 121.03, Boulder, CO",3866,360,3542,352,3395,351,0,12,0,12,88,53,0,12,0,12,59,47,0,12,59,47,324,160,200,125,0,12,0,12,0,12,0,12,106,152,18,25,8,15,10,17
